fusion_id	aliquot_id	known_gene1	known_gene2	gene_id1	gene_id2	chr1	break1	chr2	break2	frameshift	exon	UTR	SV	SV_sv_id	SV2_sv_id	class	SV_match_composite	tx1_coord	tx2_coord	tx_bkpt1	tx_bkpt2	project_code	histology_abbreviation	wgs_aliquot_id	icgc_donor_id
FTL->CLU	8fb714dc-ddb8-11e4-ad8f-5ed8e2d07381	FTL	CLU	ENSG00000087086	ENSG00000120885	19	49470053	8	27455623	NA	exon4->exon9	3UTR->3UTR	FALSE	NA	NA	SV independent	NA	ENST00000331825.6:1-796	ENST00000405140.3:1800-2099	ENST00000331825.6^19:49470053:+	ENST00000405140.3^8:27455623:-	LIRI-JP	Liver-HCC	1df8939c-c622-11e3-bf01-24c6515278c0	DO45093
AC015977.6->CIB4	6b0668ee-2466-4e31-9362-b4dbebbf598f	AC015977.6	CIB4	ENSG00000225378	ENSG00000157884	2	26896332	2	26852374	Other	NA	NA	FALSE	NA	NA	SV independent	NA	ENSG00000225378:NA	ENSG00000157884:NA	ENSG00000225378^2:26896332:-	ENSG00000157884^2:26852374:-	KIRC-US	Kidney-RCC	fd74de4d-6973-4597-a541-e8a13d80ad55	DO17178
B2M->AC013394.2	faf37543-57bb-404b-be67-71890bc04a76	B2M	AC013394.2	ENSG00000166710	ENSG00000272888	15	45003811	15	93428745	Other	NA	NA	FALSE	NA	NA	SV independent	NA	ENSG00000166710:NA	ENSG00000272888:NA	ENSG00000166710^15:45003811:+	ENSG00000272888^15:93428745:+	CLLE-ES	Lymph-CLL	d88296ac-bb0d-47ab-9051-6c358f0af780	DO52721
PTBP1->RNF126	3317d3ef-26ce-47f5-80eb-df8fc0100b57	PTBP1	RNF126	ENSG00000011304	ENSG00000070423	19	797505	19	652884	out-of-frame	exon1->exon2	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000349038.4:1-81	ENST00000292363.5:232-1695	ENST00000349038.4^19:797505:+	ENST00000292363.5^19:652884:-	CLLE-ES	Lymph-CLL	90de4296-0223-4b9f-8abb-6db278bfc932	DO51989
CXCR4->UBXN4	ebe9c796-c862-4b5a-8897-3eac9869f15d	CXCR4	UBXN4	ENSG00000121966	ENSG00000144224	2	136875616	2	136505837	out-of-frame	exon1->exon2	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000241393.3:1-120	ENST00000272638.9:394-4007	ENST00000241393.3^2:136875616:-	ENST00000272638.9^2:136505837:+	CLLE-ES	Lymph-CLL	7f7e007e-4b06-4328-b116-6dcdb2ad8181	DO6742
RHNO1->ITFG2	d2b399f3-b10b-44ee-b141-4d746b67fd93	RHNO1	ITFG2	ENSG00000171792	ENSG00000111203	12	2997847	12	2937878	NA	exon3->intron12	3UTR->3UTR	FALSE	NA	NA	SV independent	NA	ENST00000489288.2:NA	ENST00000542548.1:NA	ENST00000489288.2^12:2997847:+	ENST00000542548.1^12:2937878:+	CLLE-ES	Lymph-CLL	f266899a-1dab-4226-a965-bc1327c64080	DO52716
PTBP1->RNF126	d2b399f3-b10b-44ee-b141-4d746b67fd93	PTBP1	RNF126	ENSG00000011304	ENSG00000070423	19	797505	19	652884	out-of-frame	exon1->exon2	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000356948.6:1-431	ENST00000292363.5:232-1695	ENST00000356948.6^19:797505:+	ENST00000292363.5^19:652884:-	CLLE-ES	Lymph-CLL	f266899a-1dab-4226-a965-bc1327c64080	DO52716
OAZ1->RNF126	92cd91ac-1fb0-4572-852c-ff7d687dc1f2	OAZ1	RNF126	ENSG00000104904	ENSG00000070423	19	2269743	19	652884	out-of-frame	exon1->exon2	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000583542.4:1-220	ENST00000292363.5:232-1695	ENST00000583542.4^19:2269743:+	ENST00000292363.5^19:652884:-	CLLE-ES	Lymph-CLL	c13d7ee5-2bf0-43e4-9cd3-9326ed9355cf	DO7214
OAZ1->BTBD2	92cd91ac-1fb0-4572-852c-ff7d687dc1f2	OAZ1	BTBD2	ENSG00000104904	ENSG00000133243	19	2269743	19	1997462	in-frame	exon1->exon2	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000583542.4:1-220	ENST00000255608.4:425-2636	ENST00000583542.4^19:2269743:+	ENST00000255608.4^19:1997462:-	CLLE-ES	Lymph-CLL	c13d7ee5-2bf0-43e4-9cd3-9326ed9355cf	DO7214
HNRNPA2B1->DDX5	79ec059a-9b5d-42fe-a61c-6c5e267f5d6f	HNRNPA2B1	DDX5	ENSG00000122566	ENSG00000108654	7	26240192	17	62500960	out-of-frame	exon1->exon2	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000356674.7:1-175	ENST00000225792.5:447-2555	ENST00000356674.7^7:26240192:-	ENST00000225792.5^17:62500960:-	CLLE-ES	Lymph-CLL	f1fdacf3-2bb5-400c-895d-ec7f472fa0d4	DO7136
N4BP2L1->HMGB1	70c76dd2-e52f-4caa-9e73-0c730f8e408a	N4BP2L1	HMGB1	ENSG00000139597	ENSG00000189403	13	33002041	13	31037831	NA	exon1->exon2	CDS->5UTR	FALSE	NA	NA	SV independent	NA	ENST00000464470.1:1-111	ENST00000405805.1:928-4200	ENST00000464470.1^13:33002041:-	ENST00000405805.1^13:31037831:-	CLLE-ES	Lymph-CLL	a1724132-f95c-4622-8987-fe3183b9dce3	DO7124
B2M->AC013394.2	ddad39f9-0c10-4c9a-bbb4-53a3bf79b474	B2M	AC013394.2	ENSG00000166710	ENSG00000272888	15	45003811	15	93428745	Other	NA	NA	FALSE	NA	NA	SV independent	NA	ENSG00000166710:NA	ENSG00000272888:NA	ENSG00000166710^15:45003811:+	ENSG00000272888^15:93428745:+	CLLE-ES	Lymph-CLL	d5423a93-0a72-43cf-a7ae-9011f47553c7	DO6561
OAZ1->BTBD2	14febba7-4b40-41cf-8d82-024539f54349	OAZ1	BTBD2	ENSG00000104904	ENSG00000133243	19	2269743	19	1997462	in-frame	exon1->exon2	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000583542.4:1-220	ENST00000255608.4:425-2636	ENST00000583542.4^19:2269743:+	ENST00000255608.4^19:1997462:-	CLLE-ES	Lymph-CLL	a7e1deb7-2e3d-4e36-90c7-9cae34cdcfb3	DO7018
CXCR4->UBXN4	3d5eeded-6ad9-4b38-85f0-50d48d409488	CXCR4	UBXN4	ENSG00000121966	ENSG00000144224	2	136875616	2	136505837	out-of-frame	exon1->exon2	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000241393.3:1-120	ENST00000272638.9:394-4007	ENST00000241393.3^2:136875616:-	ENST00000272638.9^2:136505837:+	CLLE-ES	Lymph-CLL	a9d055c6-6c53-4e85-8270-34883a1342a9	DO6428
B2M->IGHM	d5cc62c3-610a-4499-9c13-e7267379b154	B2M	IGHM	ENSG00000166710	ENSG00000211899	15	45003811	14	106322322	in-frame	exon1->exon1	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000544417.1:1-97	ENST00000390559.2:2-1462	ENST00000544417.1^15:45003811:+	ENST00000390559.2^14:106322322:-	CLLE-ES	Lymph-CLL	7d52a9e7-b5a9-4519-96fd-e8be42a7890c	DO6410
MGAT5->CXCR4	cb5a8b68-8405-46c1-a534-b1f18009fc8f	MGAT5	CXCR4	ENSG00000152127	ENSG00000121966	2	135182944	2	136872400	NA	intron14->exon2	CDS->3UTR	FALSE	NA	NA	SV independent	NA	ENST00000409645.1:NA	ENST00000241393.3:NA	ENST00000409645.1^2:135182944:+	ENST00000241393.3^2:136872400:-	CLLE-ES	Lymph-CLL	c569b867-dadd-4591-af17-7e9b74699561	DO6382
IGF2->TMEM184A	f154cc00-e118-4d4c-b9d2-2f1f71e0a964	IGF2	TMEM184A	ENSG00000167244	ENSG00000164855	11	2152803	7	1588855	NA	exon4->intron6	3UTR->CDS	FALSE	NA	NA	SV independent	NA	ENST00000381395.1:NA	ENST00000297477.5:NA	ENST00000381395.1^11:2152803:-	ENST00000297477.5^7:1588855:-	BLCA-US	Bladder-TCC	4838b5a9-968c-4178-bffb-3fafe1f6dc09	DO555
BCAS1->IGF2	5b0896f2-8fd9-42ee-b56d-b140f8d8657e	BCAS1	IGF2	ENSG00000064787	ENSG00000167244	20	52557935	11	2153005	NA	exon9->exon4	3UTR->3UTR	FALSE	NA	NA	SV independent	NA	ENST00000448484.1:1-1493	ENST00000381395.1:1864-4528	ENST00000448484.1^20:52557935:-	ENST00000381395.1^11:2153005:-	BLCA-US	Bladder-TCC	804ffa2e-158b-447d-945c-707684134c87	DO548
DHRS2->GSTM2	ca10d08d-3cc5-4171-9a70-66fdff3c0c3d	DHRS2	GSTM2	ENSG00000100867	ENSG00000213366	14	24105981	1	110213909	NA	exon1->exon6	5UTR->CDS	FALSE	NA	NA	SV independent	NA	ENST00000250383.6:1-438	ENST00000241337.4:411-1158	ENST00000250383.6^14:24105981:+	ENST00000241337.4^1:110213909:+	BLCA-US	Bladder-TCC	8c619cbc-9e91-4716-9711-5236e55d8f46	DO695
RP11-444D3.1->SOX5	fcb43e1a-3b34-4ff1-8d3e-849fbf901877	RP11-444D3.1	SOX5	ENSG00000255864.1	ENSG00000134532.11	12	24366277	12	24048958	Other	NA	NA	FALSE	NA	NA	SV independent	NA	ENSG00000255864:NA	ENSG00000134532:NA	ENSG00000255864^12:24366277:-	ENSG00000134532^12:24048958:-	UCEC-US	Uterus-AdenoCA	493e7008-551c-4c0e-b567-a0f31868629e	DO43859
NECTIN4->PFDN2	bd558781-2e3b-4fb0-aeb8-a8cefbf3272d	PVRL4	PFDN2	ENSG00000143217.7	ENSG00000143256.4	1	161049380	1	161072165	out-of-frame	exon2->exon2	CDS->CDS	TRUE	SVMERGE117_1	NA	direct	direct	ENST00000368012.3:1-742	ENST00000368010.3:161-678	ENST00000368012.3^1:161049380:-	ENST00000368010.3^1:161072165:-	UCEC-US	Uterus-AdenoCA	b77084ab-8148-49e0-b3f9-90f7d9ea1862	DO43378
SOGA1->SAMHD1	a2d46b53-d9bd-4c19-9a0a-fecb48d3c06a	SOGA1	SAMHD1	ENSG00000149639.10	ENSG00000101347.7	20	35491061	20	35547922	in-frame	exon1->exon7	CDS->CDS	TRUE	SVMERGE356_1	NA	direct	direct	ENST00000237536.4:1-1029	ENST00000262878.4:897-4785	ENST00000237536.4^20:35491061:-	ENST00000262878.4^20:35547922:-	UCEC-US	Uterus-AdenoCA	d12cfd8b-682d-41df-acf8-ee7f68a6241c	DO43314
MECOM->LRRC34	a2d46b53-d9bd-4c19-9a0a-fecb48d3c06a	MECOM	LRRC34	ENSG00000085276.13	ENSG00000171757.11	3	169381124	3	169521969	out-of-frame	exon1->exon6	CDS->CDS	TRUE	SVMERGE442_1	NA	direct	direct	ENST00000494292.1:1-135	ENST00000446859.1:645-1719	ENST00000494292.1^3:169381124:-	ENST00000446859.1^3:169521969:-	UCEC-US	Uterus-AdenoCA	d12cfd8b-682d-41df-acf8-ee7f68a6241c	DO43314
MACF1->AKIRIN1	a2d46b53-d9bd-4c19-9a0a-fecb48d3c06a	MACF1	AKIRIN1	ENSG00000127603.19	ENSG00000174574.11	1	39723700	1	39463843	out-of-frame	exon6->exon2	CDS->CDS	TRUE	SVMERGE43_1	NA	direct	direct	ENST00000567887.1:1-796	ENST00000432648.3:379-2742	ENST00000567887.1^1:39723700:+	ENST00000432648.3^1:39463843:+	UCEC-US	Uterus-AdenoCA	d12cfd8b-682d-41df-acf8-ee7f68a6241c	DO43314
SEMA4B->CTD-2315E11.1	c60df680-5bd6-48cc-a112-985f73d9092c	SEMA4B	CTD-2315E11.1	ENSG00000185033.10	ENSG00000259685.1	15	90744967	15	90676629	Other	NA	NA	TRUE	SVMERGE161_1	NA	direct	direct	ENSG00000185033:NA	ENSG00000259685:NA	ENSG00000185033^15:90744967:+	ENSG00000259685^15:90676629:+	UCEC-US	Uterus-AdenoCA	82d2ea5f-ebdc-4907-a287-fe837fd6b59c	DO41951
UBA3->FRMD4B	8e901591-a236-4208-899b-f1bde1e5f841	UBA3	FRMD4B	ENSG00000144744	ENSG00000114541	3	69120686	3	69225807	out-of-frame	exon5->exon22	CDS->CDS	TRUE	SVMERGE335_1	NA	direct	direct	ENST00000361055.4:1-402	ENST00000398540.3:2936-5061	ENST00000361055.4^3:69120686:-	ENST00000398540.3^3:69225807:-	UCEC-US	Uterus-AdenoCA	ed32c725-08ae-48eb-8fa2-719b9aeb7550	DO41716
PCBP2->LINC00592	02528092-3a7a-4ddf-8801-e47a48fdeafe	PCBP2	LINC00592	ENSG00000197111.11	ENSG00000258279.2	12	53849785	12	52617230	Other	NA	NA	TRUE	SVMERGE263_1	NA	direct	direct	ENSG00000197111:NA	ENSG00000258279:NA	ENSG00000197111^12:53849785:+	ENSG00000258279^12:52617230:+	UCEC-US	Uterus-AdenoCA	99696731-c88f-427b-975b-1d90013e63ff	DO41530
ZC3H7A->BCAR4	39dbc57b-dd7d-4ebe-a905-47b500adef88	ZC3H7A	BCAR4	ENSG00000122299.7	ENSG00000262117.1	16	11890980	16	11914154	Other	NA	NA	TRUE	SVMERGE53_1	NA	direct	direct	ENSG00000122299:NA	ENSG00000262117:NA	ENSG00000122299^16:11890980:-	ENSG00000262117^16:11914154:-	UCEC-US	Uterus-AdenoCA	19c1c97f-a3ec-44a8-8a20-6f97caed1a4f	DO41080
NUMB->HEATR4	39dbc57b-dd7d-4ebe-a905-47b500adef88	NUMB	HEATR4	ENSG00000133961.15	ENSG00000187105.4	14	73822334	14	73996948	NA	exon4->exon2	CDS->5UTR	TRUE	SVMERGE29_1	NA	direct	direct	ENST00000557597.1:1-388	ENST00000553558.1:172-3524	ENST00000557597.1^14:73822334:-	ENST00000553558.1^14:73996948:-	UCEC-US	Uterus-AdenoCA	19c1c97f-a3ec-44a8-8a20-6f97caed1a4f	DO41080
AC015977.6->CIB4	79ff57d5-3224-4195-aa64-32ccd6d23e27	AC015977.6	CIB4	ENSG00000225378	ENSG00000157884	2	26896332	2	26863435	Other	NA	NA	FALSE	NA	NA	SV independent	NA	ENSG00000225378:NA	ENSG00000157884:NA	ENSG00000225378^2:26896332:-	ENSG00000157884^2:26863435:-	PRAD-US	Prost-AdenoCA	f54442d1-80fa-4678-ac94-c3ad03bc37fb	DO36273
FTH1->RAB1A	529b7dd2-075c-4e93-b8c8-6990d3297c30	FTH1	RAB1A	ENSG00000167996	ENSG00000138069	11	61734941	2	65357082	NA	exon1->exon1	5UTR->5UTR	FALSE	NA	NA	SV independent	NA	ENST00000273550.7:1-192	ENST00000409784.3:159-2448	ENST00000273550.7^11:61734941:-	ENST00000409784.3^2:65357082:-	OV-US	Ovary-AdenoCA	127b0f7d-d24e-48b7-ac25-d3f14a43952d	DO32391
SLC26A6->UQCRC1	77b1c06b-46ef-4c8c-8a82-37f83e3c48cf	SLC26A6	UQCRC1	ENSG00000225697	ENSG00000010256	3	48665897	3	48647463	NA	exon16->exon1	CDS->5UTR	FALSE	NA	NA	SV independent	NA	ENST00000395550.2:1-1818	ENST00000203407.5:8-1986	ENST00000395550.2^3:48665897:-	ENST00000203407.5^3:48647463:-	OV-US	Ovary-AdenoCA	a1fc7064-abf5-477d-983e-576a784e1d40	DO31420
UBA2->GNPDA1	ff781a4f-7281-4195-880f-3df099a401cc	UBA2	GPI	ENSG00000126261	ENSG00000105220	19	34925873	19	34887206	in-frame	exon5->exon14	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000246548.4:1-529	ENST00000588991.2:1108-2022	ENST00000246548.4^19:34925873:+	ENST00000588991.2^19:34887206:+	OV-US	Ovary-AdenoCA	80f02aec-c07a-4bcb-b547-e60f8c33a7b1	DO30340
STK3->NIPAL2	12c78d62-6045-4f77-bd84-9ab5a38f4635	STK3	NIPAL2	ENSG00000104375	ENSG00000104361	8	99538970	8	99224729	in-frame	exon10->exon6	CDS->CDS	TRUE	SVMERGE258_1	NA	direct	direct	ENST00000419617.2:1-1458	ENST00000430223.2:758-4497	ENST00000419617.2^8:99538970:-	ENST00000430223.2^8:99224729:-	OV-US	Ovary-AdenoCA	ff3fe4a3-7d19-4d4d-81b6-aaa41ba5bf39	DO28521
RCC1->UBE2D2	eb8cb3b3-d1b1-4d2d-b048-7394931040bd	RCC1	UBE2D2	ENSG00000180198	ENSG00000131508	1	28865498	5	138981495	NA	exon12->intron2	3UTR->CDS	FALSE	NA	NA	SV independent	NA	ENST00000398958.2:NA	ENST00000398733.3:NA	ENST00000398958.2^1:28865498:+	ENST00000398733.3^5:138981495:+	OV-US	Ovary-AdenoCA	e9d98643-01ee-40c3-a617-e004559625cd	DO28412
FRMD6->LINC00640	27e89ada-fc8b-484f-8570-c26af5434438	FRMD6	LINC00640	ENSG00000139926	ENSG00000258479	14	52171653	14	51832081	Other	NA	NA	FALSE	NA	NA	SV independent	NA	ENSG00000139926:NA	ENSG00000258479:NA	ENSG00000139926^14:52171653:+	ENSG00000258479^14:51832081:+	LUSC-US	Lung-SCC	efe4d5dd-fffb-41df-ab86-be06cc16646f	DO26596
RPRD2->PRPF3	4d65f6a2-ba96-4ef3-9a47-13808922e76a	RPRD2	PRPF3	ENSG00000163125	ENSG00000117360	1	150337395	1	150321633	in-frame	exon1->exon15	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000369068.4:1-209	ENST00000324862.6:2009-2434	ENST00000369068.4^1:150337395:+	ENST00000324862.6^1:150321633:+	LUSC-US	Lung-SCC	79eb7bba-f0d8-462c-add7-20a2fb7843e1	DO26476
CCDC6->RET	ccf84703-a5c7-4995-a1c2-b3e4e15d99b7	CCDC6	RET	ENSG00000108091	ENSG00000165731	10	61665880	10	43612032	in-frame	exon1->exon12	CDS->CDS	TRUE	SVMERGE20_1	NA	direct	direct	ENST00000263102.6:1-535	ENST00000355710.3:2369-5660	ENST00000263102.6^10:61665880:-	ENST00000355710.3^10:43612032:+	LUAD-US	Lung-AdenoCA	d9cd7f95-07d3-4b87-be83-87340b08d249	DO25887
MYH9->TXN2	89dda3b6-2905-4577-9b74-965fb7f77c98	MYH9	TXN2	ENSG00000100345	ENSG00000100348	22	36783852	22	36872903	NA	exon1->exon3	5UTR->CDS	FALSE	NA	NA	SV independent	NA	ENST00000216181.5:1-212	ENST00000216185.2:731-1737	ENST00000216181.5^22:36783852:-	ENST00000216185.2^22:36872903:-	LUAD-US	Lung-AdenoCA	de614a3e-1c0d-49c7-a2f1-28bc58e6e5c7	DO24675
AL590714.1->AHSG	c8b3eddd-f3cf-42eb-bb30-ccc3943eadec	AL590714.1	AHSG	ENSG00000268387	ENSG00000145192	1	161192296	3	186330958	in-frame	exon2->exon1	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000594609.1:1-231	ENST00000273784.5:104-1554	ENST00000594609.1^1:161192296:+	ENST00000273784.5^3:186330958:+	LIHC-US	Liver-HCC	9c681cd9-25fb-42ac-aa6b-bb962882fa22	DO22994
APOC3->ORM1	e5e12896-2cf3-4d5d-8f79-00cd964fc132	APOC3	ORM1	ENSG00000110245	ENSG00000229314	11	116703635	9	117088680	NA	exon4->exon6	3UTR->3UTR	FALSE	NA	NA	SV independent	NA	ENST00000227667.3:1-397	ENST00000259396.8:727-803	ENST00000227667.3^11:116703635:+	ENST00000259396.8^9:117088680:+	LIHC-US	Liver-HCC	d6ccfd6f-2ea9-499d-a25d-4ba9d4a9258e	DO22956
AL590714.1->TPI1	5b1b9e38-e00a-462b-976a-c540c13718ca	AL590714.1	TPI1	ENSG00000268387	ENSG00000111669	1	161192277	12	6979641	NA	exon2->exon7	CDS->3UTR	FALSE	NA	NA	SV independent	NA	ENST00000594609.1:1-212	ENST00000396705.5:880-1232	ENST00000594609.1^1:161192277:+	ENST00000396705.5^12:6979641:+	LIHC-US	Liver-HCC	47e5ff56-9534-4fcf-a593-33027e877f93	DO22953
AC015977.6->CIB4	8aa9969f-458c-401f-84a7-5cf76c68f790	AC015977.6	CIB4	ENSG00000225378	ENSG00000157884	2	26896332	2	26863435	Other	NA	NA	FALSE	NA	NA	SV independent	NA	ENSG00000225378:NA	ENSG00000157884:NA	ENSG00000225378^2:26896332:-	ENSG00000157884^2:26863435:-	KIRC-US	Kidney-RCC	f64e9609-d75d-400c-a92d-d77fd54d6c29	DO19048
AC015977.6->CIB4	5dfb0514-3f93-446c-80be-1c964744dbb8	AC015977.6	CIB4	ENSG00000225378	ENSG00000157884	2	26896332	2	26863435	Other	NA	NA	FALSE	NA	NA	SV independent	NA	ENSG00000225378:NA	ENSG00000157884:NA	ENSG00000225378^2:26896332:-	ENSG00000157884^2:26863435:-	KIRC-US	Kidney-RCC	b6365bdb-e6d5-4615-95b3-db12a0c2f3d9	DO17054
CCDC6->RET	9a367db3-3cbf-4231-b6ea-686981433787	CCDC6	RET	ENSG00000108091	ENSG00000165731	10	61665880	10	43612032	in-frame	exon1->exon12	CDS->CDS	TRUE	SVMERGE1_1	NA	direct	direct	ENST00000263102.6:1-535	ENST00000355710.3:2369-5660	ENST00000263102.6^10:61665880:-	ENST00000355710.3^10:43612032:+	THCA-US	Thy-AdenoCA	007aab66-2f07-459d-8952-3041d6ea24a8	DO38966
ERBB2->JUP	a06ce58f-8d01-4a1c-bd8f-a731f304fb1b	ERBB2	JUP	ENSG00000141736	ENSG00000173801	17	37863394	17	39924348	out-of-frame	exon2->intron4	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000541774.1:NA	ENST00000393931.3:NA	ENST00000541774.1^17:37863394:+	ENST00000393931.3^17:39924348:-	HNSC-US	Head-SCC	9988eb07-01f6-4f83-8699-bb63e0525f08	DO14343
USP34->WDPCP	0031d433-d703-4b2c-9fdf-2920008eb457	USP34	WDPCP	ENSG00000115464.10	ENSG00000143951.11	2	61597456	2	64040841	Other	NA	NA	TRUE	SVMERGE74_1	NA	direct	direct	ENSG00000115464:NA	ENSG00000143951:NA	ENSG00000115464^2:61597456:-	ENSG00000143951^2:64040841:-	COAD-US	ColoRect-AdenoCA	d3daf373-1485-455e-a0a1-8e33d215d623	DO9788
SRPK2->PUS7	60534f8f-970a-4308-9844-a3a41dd6c187	SRPK2	PUS7	ENSG00000135250	ENSG00000091127	7	104844075	7	105148991	NA	exon3->intron1	CDS->5UTR	TRUE	SVMERGE104_1	NA	direct	direct	ENST00000393651.3:NA	ENST00000356362.2:NA	ENST00000393651.3^7:104844075:-	ENST00000356362.2^7:105148991:-	BRCA-US	Breast-AdenoCA	ea43434b-197e-48ac-ae2e-46bc7f3776de	DO4155
ESR1->CCDC170	c539f561-93db-41f3-8d9f-71cd77a096a7	ESR1	CCDC170	ENSG00000091831	ENSG00000120262	6	152023140	6	151859180	NA	exon2->exon3	5UTR->CDS	FALSE	NA	NA	SV independent	NA	ENST00000440973.1:1-300	ENST00000239374.7:286-5294	ENST00000440973.1^6:152023140:+	ENST00000239374.7^6:151859180:+	BRCA-US	Breast-AdenoCA	4d409156-3a36-4c63-9ad6-b6af34f27b06	DO4036
PMEPA1->MSL2	d9f827bb-2498-49b0-aa85-71cb554eb926	STAG1	MSL2	ENSG00000118007	ENSG00000174579	3	136323151	3	135871580	out-of-frame	exon4->exon2	CDS->CDS	TRUE	SVMERGE121_1	NA	direct	direct	ENST00000383202.2:1-554	ENST00000309993.2:876-4693	ENST00000383202.2^3:136323151:-	ENST00000309993.2^3:135871580:-	BRCA-US	Breast-AdenoCA	74039acd-5aca-4c65-818c-3b577d295be0	DO3874
ESR1->AKAP12	697dfcbf-0c6b-4cae-b851-d46dd6be42c9	ESR1	AKAP12	ENSG00000091831	ENSG00000131016	6	152163922	6	151669846	in-frame	exon3->exon4	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000456483.2:1-861	ENST00000402676.2:560-8433	ENST00000456483.2^6:152163922:+	ENST00000402676.2^6:151669846:+	BRCA-US	Breast-AdenoCA	27f87d1e-2c32-4beb-9677-62f7a286673d	DO3804
TOX3->CASC16	e042ea6d-3204-41a7-9811-25f4ac0c3558	TOX3	CASC16	ENSG00000103460	ENSG00000249231	16	52502421	16	52682024	Other	NA	NA	FALSE	NA	NA	SV independent	NA	ENSG00000103460:NA	ENSG00000249231:NA	ENSG00000103460^16:52502421:-	ENSG00000249231^16:52682024:-	BRCA-US	Breast-AdenoCA	d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	DO3182
EXOC4->LRGUK	526c9170-0f25-4374-9287-1fc40acb6555	EXOC4	LRGUK	ENSG00000131558	ENSG00000155530	7	133314894	7	133868486	in-frame	exon10->exon11	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000253861.4:1-1543	ENST00000285928.2:1284-3164	ENST00000253861.4^7:133314894:+	ENST00000285928.2^7:133868486:+	BRCA-US	Breast-AdenoCA	47312f61-5ef4-4f25-9320-8fbb4758790e	DO2694
PSMD12->PITPNC1	24664b94-f5b5-4a99-a09b-66e23edf5916	PSMD12	PITPNC1	ENSG00000197170	ENSG00000154217	17	65362528	17	65528918	in-frame	exon1->exon2	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000356126.3:1-216	ENST00000335257.6:396-1988	ENST00000356126.3^17:65362528:-	ENST00000335257.6^17:65528918:+	BRCA-US	Breast-AdenoCA	418e916b-7a4e-4fab-8616-15dcec4d79f8	DO1392
TSPAN31->OS9	d5a281fd-c004-477f-af62-c55fe20f1dee	TSPAN31	OS9	ENSG00000135452	ENSG00000135506	12	58141818	12	58108148	NA	exon6->intron5	3UTR->CDS	TRUE	SVMERGE31_1	NA	direct	direct	ENST00000257910.3:NA	ENST00000315970.7:NA	ENST00000257910.3^12:58141818:+	ENST00000315970.7^12:58108148:+	GBM-US	CNS-GBM	a8f86b64-914c-4d89-897b-33bcdd1759f7	DO14049
FTL->CLU	01b7a29e-0d3a-4a18-8cb6-f8a329f9d6e6	FTL	CLU	ENSG00000087086	ENSG00000120885	19	49469658	8	27456077	out-of-frame	exon3->exon8	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000331825.6:1-577	ENST00000560366.1:1425-2842	ENST00000331825.6^19:49469658:+	ENST00000560366.1^8:27456077:-	GBM-US	CNS-GBM	39520be3-a2af-4189-acf4-9d239363333a	DO11382
SEC61G->EGFR	fbf2f1c0-fb91-4548-8653-68021e6541f9	SEC61G	EGFR	ENSG00000132432	ENSG00000146648	7	54823472	7	55231426	in-frame	exon3->exon14	CDS->CDS	TRUE	SVMERGE25_1	NA	direct	direct	ENST00000352861.4:1-292	ENST00000275493.2:1809-9822	ENST00000352861.4^7:54823472:-	ENST00000275493.2^7:55231426:+	GBM-US	CNS-GBM	53dec97d-0464-4ffd-8e2e-95b2b9a03af0	DO11202
ATF7IP->AP000345.1	e9906bc4-c865-4471-834d-7b534d44f912	ATF7IP	AP000345.1	ENSG00000171681.8	ENSG00000178248.10	12	14619524	22	23825313	Other	NA	NA	TRUE	SVMERGE263_1	NA	direct	direct	ENSG00000171681:NA	ENSG00000178248:NA	ENSG00000171681^12:14619524:+	ENSG00000178248^22:23825313:-	OV-AU	Ovary-AdenoCA	d8c2b4b2-e12b-43d2-bafc-87b29f027797	DO46424
SSBP3->C1orf186	e9906bc4-c865-4471-834d-7b534d44f912	SSBP3	C1orf186	ENSG00000157216.11	ENSG00000196533.6	1	54871626	1	206243598	NA	exon1->exon2	CDS->5UTR	TRUE	SVMERGE616_1	NA	direct	direct	ENST00000371320.3:1-467	ENST00000331555.5:544-1666	ENST00000371320.3^1:54871626:-	ENST00000331555.5^1:206243598:-	OV-AU	Ovary-AdenoCA	d8c2b4b2-e12b-43d2-bafc-87b29f027797	DO46424
